,,,년월,전체 결과,전체 결과,전체 결과,전체 결과,전체 결과,전체 결과,2025-01,2025-01,2025-01,2025-01,2025-01,2025-01,2025-02,2025-02,2025-02,2025-02,2025-02,2025-02,2025-03,2025-03,2025-03,2025-03,2025-03,2025-03,2025-04,2025-04,2025-04,2025-04,2025-04,2025-04,2025-05,2025-05,2025-05,2025-05,2025-05,2025-05,2026-01,2026-01,2026-01,2026-01,2026-01,2026-01,2026-02,2026-02,2026-02,2026-02,2026-02,2026-02,2026-03,2026-03,2026-03,2026-03,2026-03,2026-03,2026-04,2026-04,2026-04,2026-04,2026-04,2026-04,2026-05,2026-05,2026-05,2026-05,2026-05,2026-05
,,,,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익
,,,구조,2026-01-01,[-] 2025-01-01,"1~2기간
R001/8206,강남점,B845,모던하우스공통(MODERN HOUSE,"2,354,675,835","2,003,090,920",17.6,"223,299,381","191,173,063",16.8,,"379,009,600",-100.0,,"36,375,505",-100.0,,"360,797,040",-100.0,,"34,296,528",-100.0,,"431,561,930",-100.0,,"41,137,984",-100.0,,"391,795,980",-100.0,,"37,375,830",-100.0,,"439,926,370",-100.0,,"41,987,216",-100.0,"419,925,350",,0.0,"39,973,055",,0.0,"408,343,410",,0.0,"38,777,669",,0.0,"485,616,130",,0.0,"45,924,643",,0.0,"437,804,490",,0.0,"41,401,113",,0.0,"602,986,455",,0.0,"57,222,901",,0.0
R001/8206,강남점,H533,좋은숨,,"12,843,000",-100.0,,"2,685,353",-100.0,,,,,,,,,,,,,,,,,,,,"12,872,000",-100.0,,"2,691,417",-100.0,,"-29,000",100.0,,"-6,064",100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/8206,강남점,H924,크린위드,"78,945,900","88,305,340",-10.6,"15,789,180","17,661,068",-10.6,,"7,357,720",-100.0,,"1,471,544",-100.0,,"7,690,550",-100.0,,"1,538,110",-100.0,,"24,942,410",-100.0,,"4,988,482",-100.0,,"25,466,210",-100.0,,"5,093,242",-100.0,,"22,848,450",-100.0,,"4,569,690",-100.0,"6,308,150",,0.0,"1,261,630",,0.0,"6,489,050",,0.0,"1,297,810",,0.0,"20,534,700",,0.0,"4,106,940",,0.0,"25,315,250",,0.0,"5,063,050",,0.0,"20,298,750",,0.0,"4,059,750",,0.0
R001/8206,강남점,I062,소요산회,,"44,161,500",-100.0,,"7,949,070",-100.0,,"7,110,000",-100.0,,"1,279,800",-100.0,,"8,080,200",-100.0,,"1,454,436",-100.0,,"7,277,500",-100.0,,"1,309,950",-100.0,,"5,603,400",-100.0,,"1,008,612",-100.0,,"16,090,400",-100.0,,"2,896,272",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/8206,강남점,I102,글라스락,,"5,941,008",-100.0,,"810,136",-100.0,,,,,,,,,,,,,,"5,941,008",-100.0,,"810,136",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/8206,강남점,I417,풀리오,,"15,016,000",-100.0,,"2,352,003",-100.0,,,,,,,,,,,,,,,,,,,,"5,861,000",-100.0,,"919,330",-100.0,,"9,155,000",-100.0,,"1,432,673",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/8206,강남점,I418,하우스웨어,,"12,772,920",-100.0,,"1,509,528",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,"12,772,920",-100.0,,"1,509,528",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/8206,강남점,I446,네스프레소,,"2,403,000",-100.0,,"327,681",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,"2,403,000",-100.0,,"327,681",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/8206,강남점,I755,요기보,"6,462,850",,0.0,"881,297",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,462,850",,0.0,"881,297",,0.0,,,,,,,,,,,,,,,,,,,,,,,,
R001/8206,강남점,I778,제주애퐁당,"571,000",,0.0,"77,864",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"571,000",,0.0,"77,864",,0.0,,,,,,,,,,,,,,,,,,,,,,,,
R001/8206,강남점,#,지정되지 않음,"211,976,631","216,847,677",-2.2,"190,948,826","196,267,849",-2.7,,"45,317,328",-100.0,,"41,105,253",-100.0,,"48,579,762",-100.0,,"43,692,099",-100.0,,"42,372,719",-100.0,,"38,412,908",-100.0,,"40,413,170",-100.0,,"36,646,842",-100.0,,"40,164,698",-100.0,,"36,410,747",-100.0,"40,136,049",,0.0,"36,268,653",,0.0,"50,496,056",,0.0,"45,494,424",,0.0,"46,751,425",,0.0,"42,032,707",,0.0,"38,108,023",,0.0,"34,346,371",,0.0,"36,485,078",,0.0,"32,806,671",,0.0
R001/8208,동수원,결과,,"1,101,172,846","1,240,296,890",-11.2,"207,323,956","340,547,765",-39.1,,"213,856,591",-100.0,,"63,069,959",-100.0,,"233,315,987",-100.0,,"67,521,705",-100.0,,"239,018,676",-100.0,,"65,889,230",-100.0,,"219,287,241",-100.0,,"63,877,617",-100.0,,"334,818,395",-100.0,,"80,189,254",-100.0,"208,246,167",,0.0,"40,244,831",,0.0,"187,256,113",,0.0,"37,574,622",,0.0,"214,352,198",,0.0,"40,127,272",,0.0,"193,060,488",,0.0,"37,928,346",,0.0,"298,257,880",,0.0,"51,448,885",,0.0
R001/8208,동수원,B845,모던하우스공통(MODERN HOUSE,"875,708,580","800,545,020",9.4,"82,047,123","74,999,207",9.4,,"153,636,850",-100.0,,"14,392,824",-100.0,,"141,015,210",-100.0,,"13,212,411",-100.0,,"176,444,420",-100.0,,"16,530,054",-100.0,,"145,332,280",-100.0,,"13,613,590",-100.0,,"184,116,260",-100.0,,"17,250,328",-100.0,"158,760,490",,0.0,"14,873,132",,0.0,"154,979,150",,0.0,"14,517,535",,0.0,"171,945,810",,0.0,"16,114,450",,0.0,"162,853,720",,0.0,"15,260,248",,0.0,"227,169,410",,0.0,"21,281,758",,0.0
R001/8208,동수원,E901,블럭버스,"29,595,900","26,795,900",10.4,"4,035,802","3,653,987",10.4,,"6,415,800",-100.0,,"874,882",-100.0,,"5,854,100",-100.0,,"798,286",-100.0,,"6,155,500",-100.0,,"839,387",-100.0,,"3,557,100",-100.0,,"485,059",-100.0,,"4,813,400",-100.0,,"656,373",-100.0,"6,059,600",,0.0,"826,310",,0.0,"7,213,400",,0.0,"983,644",,0.0,"5,756,600",,0.0,"784,991",,0.0,"5,355,800",,0.0,"730,337",,0.0,"5,210,500",,0.0,"710,520",,0.0
R001/8208,동수원,H545,수엔지,"24,312,100","68,816,300",-64.7,"5,525,477","15,640,067",-64.7,,,,,,,,"16,693,300",-100.0,,"3,793,932",-100.0,,,,,,,,,,,,,,"52,123,000",-100.0,,"11,846,135",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,"24,312,100",,0.0,"5,525,477",,0.0
R001/8208,동수원,H625,알리페즈,"12,175,200",,0.0,"1,660,255",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,175,200",,0.0,"1,660,255",,0.0,,,,,,,,,,,,
R001/8208,동수원,H967,몽드블랑,,"30,778,300",-100.0,,"3,637,434",-100.0,,,,,,,,"16,123,800",-100.0,,"1,905,542",-100.0,,,,,,,,"14,700,100",-100.0,,"1,737,282",-100.0,,"-45,600",100.0,,"-5,390",100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/8208,동수원,I050,포트메리온,"9,200,500",,0.0,"1,087,334",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,200,500",,0.0,"1,087,334",,0.0
R001/8208,동수원,I102,글라스락,"26,208,700",,0.0,"3,573,915",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,526,000",,0.0,"2,526,273",,0.0,,,,,,,,,,,,,,,,,,,"7,682,700",,0.0,"1,047,642",,0.0
R001/8208,동수원,I214,하늘아이,,"8,011,000",-100.0,,"2,184,818",-100.0,,,,,,,,,,,,,,"2,640,000",-100.0,,"720,000",-100.0,,"2,543,000",-100.0,,"693,545",-100.0,,"2,828,000",-100.0,,"771,273",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/8208,동수원,I220,편안공간,"2,534,000",,0.0,"668,055",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"432,000",,0.0,"113,891",,0.0,"500,000",,0.0,"131,818",,0.0,"474,000",,0.0,"124,964",,0.0,"598,000",,0.0,"157,655",,0.0,"530,000",,0.0,"139,727",,0.0
R001/8208,동수원,I301,테팔,,"39,046,200",-100.0,,"3,549,656",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,"39,046,200",-100.0,,"3,549,656",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/8208,동수원,#,지정되지 않음,"121,437,866","266,304,170",-54.4,"108,725,995","236,882,596",-54.1,,"53,803,941",-100.0,,"47,802,253",-100.0,,"53,629,577",-100.0,,"47,811,534",-100.0,,"53,778,756",-100.0,,"47,799,789",-100.0,,"53,154,761",-100.0,,"47,348,141",-100.0,,"51,937,135",-100.0,,"46,120,879",-100.0,"24,468,077",,0.0,"21,905,225",,0.0,"24,563,563",,0.0,"21,941,625",,0.0,"24,000,588",,0.0,"21,442,612",,0.0,"24,252,968",,0.0,"21,780,106",,0.0,"24,152,670",,0.0,"21,656,427",,0.0
R001/8212,순천점,결과,,"1,732,393,244","1,735,105,768",-0.2,"254,810,734","262,352,419",-2.9,,"376,296,356",-100.0,,"58,419,744",-100.0,,"292,212,732",-100.0,,"43,734,328",-100.0,,"387,385,250",-100.0,,"57,255,468",-100.0,,"262,402,349",-100.0,,"40,453,538",-100.0,,"416,809,081",-100.0,,"62,489,341",-100.0,"334,994,821",,0.0,"47,805,329",,0.0,"308,124,018",,0.0,"45,645,053",,0.0,"340,668,427",,0.0,"47,218,538",,0.0,"295,264,954",,0.0,"45,944,465",,0.0,"453,341,024",,0.0,"68,197,349",,0.0
R001/8212,순천점,B845,모던하우스공통(MODERN HOUSE,"770,773,237","724,836,970",6.3,"74,556,360","69,964,478",6.6,,"165,029,970",-100.0,,"15,891,619",-100.0,,"139,553,320",-100.0,,"13,516,788",-100.0,,"141,032,430",-100.0,,"13,566,736",-100.0,,"113,851,700",-100.0,,"11,162,311",-100.0,,"165,369,550",-100.0,,"15,827,024",-100.0,"167,996,527",,0.0,"16,403,298",,0.0,"141,506,780",,0.0,"13,635,060",,0.0,"156,289,210",,0.0,"15,109,202",,0.0,"131,812,320",,0.0,"12,740,970",,0.0,"173,168,400",,0.0,"16,667,830",,0.0
R001/8212,순천점,D927,소프라움,,"60,266,480",-100.0,,"10,957,540",-100.0,,"11,441,650",-100.0,,"2,080,299",-100.0,,"13,844,500",-100.0,,"2,517,183",-100.0,,"11,943,690",-100.0,,"2,171,581",-100.0,,"11,512,500",-100.0,,"2,093,180",-100.0,,"11,524,140",-100.0,,"2,095,297",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/8212,순천점,H499,락앤락,"26,536,200","32,649,100",-18.7,"3,618,571","4,452,151",-18.7,,,,,,,,,,,,,,"32,649,100",-100.0,,"4,452,151",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,"26,536,200",,0.0,"3,618,571",,0.0,0,,0.0,0,,0.0,,,,,,
R001/8212,순천점,H613,레노마홈,"85,667,574","81,322,230",5.3,"15,341,115","14,590,413",5.1,,"19,488,600",-100.0,,"3,504,794",-100.0,,"11,894,150",-100.0,,"2,132,066",-100.0,,"13,850,850",-100.0,,"2,484,958",-100.0,,"15,124,700",-100.0,,"2,721,203",-100.0,,"20,963,930",-100.0,,"3,747,392",-100.0,"19,987,800",,0.0,"3,578,274",,0.0,"15,361,370",,0.0,"2,759,121",,0.0,"15,058,650",,0.0,"2,697,649",,0.0,"13,533,300",,0.0,"2,409,957",,0.0,"21,726,454",,0.0,"3,896,114",,0.0
R001/8212,순천점,H617,리늄아티카,"68,550,700",,0.0,"15,579,695",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,476,000",,0.0,"2,153,634",,0.0,"10,033,000",,0.0,"2,280,223",,0.0,"10,520,000",,0.0,"2,390,909",,0.0,"12,962,500",,0.0,"2,946,023",,0.0,"25,559,200",,0.0,"5,808,906",,0.0
R001/8212,순천점,H625,알리페즈,"97,129,900","154,945,500",-37.3,"14,998,769","23,182,929",-35.3,,"14,126,000",-100.0,,"2,311,526",-100.0,,"14,466,200",-100.0,,"2,367,197",-100.0,,"63,820,800",-100.0,,"9,270,484",-100.0,,"11,317,600",-100.0,,"1,851,974",-100.0,,"51,214,900",-100.0,,"7,381,748",-100.0,"24,824,200",,0.0,"3,787,841",,0.0,"13,674,000",,0.0,"2,237,565",,0.0,"22,829,800",,0.0,"3,447,469",,0.0,"11,396,300",,0.0,"1,864,848",,0.0,"24,405,600",,0.0,"3,661,046",,0.0
R001/8212,순천점,H647,슬립앤슬립,"68,278,000",,0.0,"15,517,722",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,933,000",,0.0,"439,319",,0.0,"18,068,000",,0.0,"4,106,365",,0.0,"24,415,000",,0.0,"5,548,862",,0.0,"23,862,000",,0.0,"5,423,176",,0.0
R001/8212,순천점,H649,아임슬리핑,"83,303,300","74,261,400",12.2,"18,820,661","16,637,953",13.1,,"18,754,000",-100.0,,"4,230,800",-100.0,,"14,943,000",-100.0,,"3,348,954",-100.0,,"12,589,000",-100.0,,"2,838,445",-100.0,,"12,060,000",-100.0,,"2,704,690",-100.0,,"15,915,400",-100.0,,"3,515,064",-100.0,"15,000,000",,0.0,"3,365,928",,0.0,"20,431,700",,0.0,"4,643,568",,0.0,"12,950,500",,0.0,"2,943,295",,0.0,"13,875,000",,0.0,"3,153,409",,0.0,"21,046,100",,0.0,"4,714,461",,0.0
R001/8212,순천점,H796,HTL,"2,650,000",,0.0,"505,909",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,650,000",,0.0,"505,909",,0.0
R001/8212,순천점,H974,샤또,"28,175,000","8,300,000",239.5,"4,610,461","1,358,183",239.5,,,,,,,,,,,,,,,,,,,,,,,,,,"8,300,000",-100.0,,"1,358,183",-100.0,"9,460,000",,0.0,"1,548,000",,0.0,"3,062,000",,0.0,"501,054",,0.0,"3,950,000",,0.0,"646,365",,0.0,"2,047,000",,0.0,"334,966",,0.0,"9,656,000",,0.0,"1,580,076",,0.0
R001/8212,순천점,I050,포트메리온,"24,210,830",,0.0,"2,861,279",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,210,830",,0.0,"2,861,279",,0.0
R001/8212,순천점,I135,나이스필,"60,121,700","79,554,600",-24.4,"12,487,051","16,634,142",-24.9,,"16,852,800",-100.0,,"3,523,766",-100.0,,"9,382,000",-100.0,,"1,961,688",-100.0,,"12,137,500",-100.0,,"2,537,840",-100.0,,"12,453,000",-100.0,,"2,603,811",-100.0,,"28,729,300",-100.0,,"6,007,037",-100.0,"10,785,000",,0.0,"2,255,047",,0.0,"5,934,500",,0.0,"1,240,850",,0.0,"15,438,700",,0.0,"3,228,093",,0.0,"15,013,000",,0.0,"3,055,228",,0.0,"12,950,500",,0.0,"2,707,833",,0.0
R001/8212,순천점,I140,아이엠스타,"748,000","1,306,500",-42.7,"136,000","237,546",-42.7,,"429,500",-100.0,,"78,091",-100.0,,"200,000",-100.0,,"36,364",-100.0,,"214,000",-100.0,,"38,909",-100.0,,"208,000",-100.0,,"37,818",-100.0,,"255,000",-100.0,,"46,364",-100.0,"176,000",,0.0,"32,000",,0.0,"195,000",,0.0,"35,455",,0.0,"208,000",,0.0,"37,818",,0.0,"120,000",,0.0,"21,818",,0.0,"49,000",,0.0,"8,909",,0.0
R001/8212,순천점,I303,코렐,"37,517,025","39,012,490",-3.8,"5,115,961","5,319,885",-3.8,,"11,932,020",-100.0,,"1,627,091",-100.0,,"6,263,770",-100.0,,"854,151",-100.0,,"10,605,010",-100.0,,"1,446,141",-100.0,,"3,689,870",-100.0,,"503,164",-100.0,,"6,521,820",-100.0,,"889,338",-100.0,"7,015,250",,0.0,"956,626",,0.0,"8,581,350",,0.0,"1,170,183",,0.0,"6,657,700",,0.0,"907,870",,0.0,"6,880,310",,0.0,"938,225",,0.0,"8,382,415",,0.0,"1,143,057",,0.0
R001/8212,순천점,I320,레스토닉,"17,614,000","58,349,000",-69.8,"3,682,928","12,200,245",-69.8,,"23,597,000",-100.0,,"4,933,918",-100.0,,"3,620,000",-100.0,,"756,910",-100.0,,"15,254,000",-100.0,,"3,189,472",-100.0,,"5,240,000",-100.0,,"1,095,636",-100.0,,"10,638,000",-100.0,,"2,224,309",-100.0,"2,000,000",,0.0,"418,182",,0.0,"3,429,000",,0.0,"716,973",,0.0,"790,000",,0.0,"165,182",,0.0,"2,179,000",,0.0,"455,609",,0.0,"9,216,000",,0.0,"1,926,982",,0.0
R001/8212,순천점,I415,코르시카나,,"3,970,000",-100.0,,"830,090",-100.0,,,,,,,,,,,,,,"100,000",-100.0,,"20,909",-100.0,,"3,780,000",-100.0,,"790,363",-100.0,,"90,000",-100.0,,"18,818",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/8212,순천점,I500,소피의 가게,"57,319,200",,0.0,"11,984,923",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,333,000",,0.0,"2,160,538",,0.0,"4,422,000",,0.0,"924,598",,0.0,"11,375,000",,0.0,"2,378,409",,0.0,"11,086,000",,0.0,"2,317,982",,0.0,"20,103,200",,0.0,"4,203,396",,0.0
R001/8212,순천점,I886,엘르홈,"35,553,000","55,369,000",-35.8,"6,464,183","10,067,094",-35.8,,"10,581,000",-100.0,,"1,923,819",-100.0,,"10,885,000",-100.0,,"1,979,088",-100.0,,"10,076,000",-100.0,,"1,832,000",-100.0,,"10,658,000",-100.0,,"1,937,822",-100.0,,"13,169,000",-100.0,,"2,394,365",-100.0,"7,121,000",,0.0,"1,294,728",,0.0,"6,820,000",,0.0,"1,240,002",,0.0,"6,239,000",,0.0,"1,134,365",,0.0,"5,600,000",,0.0,"1,018,183",,0.0,"9,773,000",,0.0,"1,776,905",,0.0
R001/8212,순천점,T127,한국도자기,"138,616,268","133,809,426",3.6,"27,855,990","27,207,758",2.4,,"28,791,508",-100.0,,"5,889,180",-100.0,,"27,703,258",-100.0,,"5,666,579",-100.0,,"27,250,020",-100.0,,"5,573,868",-100.0,,"24,915,410",-100.0,,"4,934,680",-100.0,,"25,149,230",-100.0,,"5,143,451",-100.0,"27,105,470",,0.0,"5,544,303",,0.0,"32,372,680",,0.0,"6,349,661",,0.0,"22,396,790",,0.0,"4,581,160",,0.0,"27,095,878",,0.0,"5,370,815",,0.0,"29,645,450",,0.0,"6,010,051",,0.0
R001/8212,순천점,T546,인까사,,"5,390,000",-100.0,,"1,126,999",-100.0,,"5,390,000",-100.0,,"1,126,999",-100.0,,,,,,,,,,,,,,,,,,,,0,0.0,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/8212,순천점,T642,헤지스홈,"86,331,100","75,078,600",15.0,"16,404,002","14,643,427",12.0,,"16,882,500",-100.0,,"3,346,483",-100.0,,"12,370,000",-100.0,,"2,449,491",-100.0,,"11,823,000",-100.0,,"2,323,691",-100.0,,"12,978,800",-100.0,,"2,531,178",-100.0,,"21,024,300",-100.0,,"3,992,584",-100.0,"10,942,400",,0.0,"2,078,385",,0.0,"14,267,000",,0.0,"2,703,617",,0.0,"11,048,200",,0.0,"2,173,581",,0.0,"13,769,600",,0.0,"2,606,973",,0.0,"36,303,900",,0.0,"6,841,446",,0.0
R001/8212,순천점,T657,흙표흙침대,"8,900,000","78,167,000",-88.6,"1,375,455","12,080,354",-88.6,,"19,310,000",-100.0,,"2,984,271",-100.0,,"10,860,000",-100.0,,"1,678,363",-100.0,,"13,427,000",-100.0,,"2,075,083",-100.0,,"11,090,000",-100.0,,"1,713,908",-100.0,,"23,480,000",-100.0,,"3,628,729",-100.0,,,,,,,"8,900,000",,0.0,"1,375,455",,0.0,0,,0.0,0,,0.0,,,,,,,,,,,,
R001/8212,순천점,T821,클푸,"22,713,000","49,734,000",-54.3,"4,503,255","9,946,637",-54.7,,"8,531,000",-100.0,,"1,706,037",-100.0,,"12,696,000",-100.0,,"2,539,200",-100.0,,"7,566,000",-100.0,,"1,513,200",-100.0,,"10,259,000",-100.0,,"2,051,800",-100.0,,"10,682,000",-100.0,,"2,136,400",-100.0,"9,352,000",,0.0,"1,870,400",,0.0,"13,361,000",,0.0,"2,632,855",,0.0,,,,,,,,,,,,,,,,,,
R001/8212,순천점,#,지정되지 않음,"11,685,210","18,783,472",-37.8,"-1,609,556","10,914,595",-114.7,,"5,158,808",-100.0,,"3,261,051",-100.0,,"3,531,534",-100.0,,"1,930,306",-100.0,,"3,046,850",-100.0,,"1,920,000",-100.0,,"3,263,769",-100.0,,"1,720,000",-100.0,,"3,782,511",-100.0,,"2,083,238",-100.0,"3,420,174",,0.0,"358,145",,0.0,"3,839,638",,0.0,"759,494",,0.0,"312,677",,0.0,"-2,347,765",,0.0,"3,479,746",,0.0,"1,160,597",,0.0,"632,975",,0.0,"-1,540,027",,0.0
R001/8215,산본점,결과,,"3,261,379,803","286,383,619","1,038.8","355,213,893","75,693,877",369.3,,"21,346,451",-100.0,,"8,878,271",-100.0,,"94,681,420",-100.0,,"19,623,031",-100.0,,"102,610,229",-100.0,,"23,531,045",-100.0,,"40,555,864",-100.0,,"12,975,804",-100.0,,"27,189,655",-100.0,,"10,685,726",-100.0,"601,951,409",,0.0,"64,548,924",,0.0,"648,769,239",,0.0,"71,944,746",,0.0,"659,286,206",,0.0,"72,990,018",,0.0,"654,936,122",,0.0,"69,582,709",,0.0,"696,436,827",,0.0,"76,147,496",,0.0
R001/8215,산본점,D355,글라스락,,"19,155,800",-100.0,,"2,612,150",-100.0,,,,,,,,,,,,,,"17,629,900",-100.0,,"2,404,073",-100.0,,"1,525,900",-100.0,,"208,077",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/8215,산본점,H499,락앤락,"52,454,200","68,645,902",-23.6,"7,152,844","9,360,804",-23.6,,,,,,,,"68,645,902",-100.0,,"9,360,804",-100.0,,0,0.0,,0,0.0,,,,,,,,,,,,,,,,,,,"52,454,200",,0.0,"7,152,844",,0.0,,,,,,,,,,,,,,,,,,
R001/8215,산본점,H545,수엔지,"127,737,200","126,227,300",1.2,"29,031,175","28,688,013",1.2,,"14,412,100",-100.0,,"3,275,474",-100.0,,"20,501,500",-100.0,,"4,659,430",-100.0,,"42,730,300",-100.0,,"9,711,427",-100.0,,"28,027,800",-100.0,,"6,369,956",-100.0,,"20,555,600",-100.0,,"4,671,726",-100.0,"13,664,700",,0.0,"3,105,610",,0.0,"21,072,800",,0.0,"4,789,270",,0.0,"38,275,500",,0.0,"8,698,979",,0.0,"15,491,600",,0.0,"3,520,817",,0.0,"39,232,600",,0.0,"8,916,499",,0.0
R001/8215,산본점,H625,알리페즈,,"13,831,000",-100.0,,"1,886,041",-100.0,,,,,,,,,,,,,,"12,220,000",-100.0,,"1,666,360",-100.0,,"1,611,000",-100.0,,"219,681",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/8215,산본점,H628,ELO,,"26,253,016",-100.0,,"4,773,275",-100.0,,,,,,,,,,,,,,"23,497,016",-100.0,,"4,272,185",-100.0,,"2,756,000",-100.0,,"501,090",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/8215,산본점,I220,편안공간,"3,147,500",,0.0,"773,377",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,233,500",,0.0,"301,431",,0.0,,,,,,,"660,000",,0.0,"162,509",,0.0,"1,254,000",,0.0,"309,437",,0.0,,,,,,
R001/8215,산본점,I476,만월경,"4,100,900",,0.0,"447,371",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"892,400",,0.0,"97,353",,0.0,"789,600",,0.0,"86,138",,0.0,"793,900",,0.0,"86,607",,0.0,"777,000",,0.0,"84,764",,0.0,"848,000",,0.0,"92,509",,0.0
R001/8215,산본점,I711,맥스온누리 약국,"3,026,044,930",,0.0,"275,094,999",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"576,416,997",,0.0,"52,401,546",,0.0,"564,726,800",,0.0,"51,338,800",,0.0,"609,953,913",,0.0,"55,450,360",,0.0,"627,851,890",,0.0,"57,077,443",,0.0,"647,095,330",,0.0,"58,826,850",,0.0
R001/8215,산본점,#,지정되지 않음,"47,895,073","32,270,601",48.4,"42,714,127","28,373,594",50.5,,"6,934,351",-100.0,,"5,602,797",-100.0,,"5,534,018",-100.0,,"5,602,797",-100.0,,"6,533,013",-100.0,,"5,477,000",-100.0,,"6,635,164",-100.0,,"5,677,000",-100.0,,"6,634,055",-100.0,,"6,014,000",-100.0,"9,743,812",,0.0,"8,642,984",,0.0,"9,725,839",,0.0,"8,577,694",,0.0,"9,602,893",,0.0,"8,591,563",,0.0,"9,561,632",,0.0,"8,590,248",,0.0,"9,260,897",,0.0,"8,311,638",,0.0
R001/8216,울산점,결과,,"657,453,994","645,408,998",1.9,"178,111,739","180,814,981",-1.5,,"143,529,327",-100.0,,"37,933,254",-100.0,,"117,918,152",-100.0,,"34,758,416",-100.0,,"153,961,137",-100.0,,"39,381,612",-100.0,,"108,845,559",-100.0,,"33,815,937",-100.0,,"121,154,823",-100.0,,"34,925,762",-100.0,"122,590,301",,0.0,"35,120,389",,0.0,"134,584,585",,0.0,"35,962,787",,0.0,"123,045,704",,0.0,"34,753,343",,0.0,"130,220,895",,0.0,"35,993,222",,0.0,"147,012,509",,0.0,"36,281,998",,0.0
R001/8216,울산점,B845,모던하우스공통(MODERN HOUSE,"440,326,170","411,289,584",7.1,"41,234,604","38,514,030",7.1,,"87,377,060",-100.0,,"8,181,668",-100.0,,"80,076,390",-100.0,,"7,498,069",-100.0,,"83,727,570",-100.0,,"7,839,947",-100.0,,"74,290,944",-100.0,,"6,956,330",-100.0,,"85,817,620",-100.0,,"8,038,016",-100.0,"77,976,740",,0.0,"7,301,515",,0.0,"93,852,090",,0.0,"8,788,011",,0.0,"81,113,690",,0.0,"7,595,190",,0.0,"81,433,180",,0.0,"7,625,107",,0.0,"105,950,470",,0.0,"9,924,781",,0.0
